I,J,nwcbox_value,layer#,Cell_ID,X,Y
130,49,21949,3,2325,395707.72,4131051.75
130,49,29319,4,2325,395707.72,4131051.75
130,49,35376,5,2325,395707.72,4131051.75
130,49,40238,6,2325,395707.72,4131051.75
130,49,44147,7,2325,395707.72,4131051.75
131,49,2326,1,2326,396682.72,4130814.5
131,49,13074,2,2326,396682.72,4130814.5
131,49,21950,3,2326,396682.72,4130814.5
131,49,29320,4,2326,396682.72,4130814.5
131,49,35377,5,2326,396682.72,4130814.5
131,49,40239,6,2326,396682.72,4130814.5
131,49,44148,7,2326,396682.72,4130814.5
132,49,2327,1,2327,397647.41,4130637.0
132,49,13075,2,2327,397647.41,4130637.0
132,49,21951,3,2327,397647.41,4130637.0
132,49,29321,4,2327,397647.41,4130637.0
132,49,35378,5,2327,397647.41,4130637.0
132,49,40240,6,2327,397647.41,4130637.0
132,49,44149,7,2327,397647.41,4130637.0
133,49,2328,1,2328,398605.81,4130539.5
133,49,13076,2,2328,398605.81,4130539.5
133,49,21952,3,2328,398605.81,4130539.5
133,49,29322,4,2328,398605.81,4130539.5
133,49,35379,5,2328,398605.81,4130539.5
133,49,40241,6,2328,398605.81,4130539.5
133,49,44150,7,2328,398605.81,4130539.5
134,49,2329,1,2329,399563.0,4130544.75
134,49,13077,2,2329,399563.0,4130544.75
134,49,21953,3,2329,399563.0,4130544.75
134,49,29323,4,2329,399563.0,4130544.75
134,49,35380,5,2329,399563.0,4130544.75
134,49,40242,6,2329,399563.0,4130544.75
134,49,44151,7,2329,399563.0,4130544.75
134,49,47288,8,2329,399563.0,4130544.75
135,49,2330,1,2330,400525.12,4130657.0
135,49,13078,2,2330,400525.12,4130657.0
135,49,21954,3,2330,400525.12,4130657.0
135,49,29324,4,2330,400525.12,4130657.0
135,49,35381,5,2330,400525.12,4130657.0
135,49,40243,6,2330,400525.12,4130657.0
135,49,44152,7,2330,400525.12,4130657.0
135,49,47289,8,2330,400525.12,4130657.0
136,49,2331,1,2331,401499.12,4130874.5
136,49,13079,2,2331,401499.12,4130874.5
136,49,21955,3,2331,401499.12,4130874.5
136,49,29325,4,2331,401499.12,4130874.5
136,49,35382,5,2331,401499.12,4130874.5
136,49,40244,6,2331,401499.12,4130874.5
136,49,44153,7,2331,401499.12,4130874.5
136,49,47290,8,2331,401499.12,4130874.5
136,49,49678,9,2331,401499.12,4130874.5
137,49,2332,1,2332,402491.56,4131192.0
137,49,13080,2,2332,402491.56,4131192.0
137,49,21956,3,2332,402491.56,4131192.0
137,49,29326,4,2332,402491.56,4131192.0
137,49,35383,5,2332,402491.56,4131192.0
137,49,40245,6,2332,402491.56,4131192.0
137,49,44154,7,2332,402491.56,4131192.0
137,49,47291,8,2332,402491.56,4131192.0
137,49,49679,9,2332,402491.56,4131192.0
137,49,51452,10,2332,402491.56,4131192.0
137,49,52721,11,2332,402491.56,4131192.0
137,49,53749,12,2332,402491.56,4131192.0
138,49,2333,1,2333,403506.53,4131604.75
138,49,13081,2,2333,403506.53,4131604.75
138,49,21957,3,2333,403506.53,4131604.75
138,49,29327,4,2333,403506.53,4131604.75
138,49,35384,5,2333,403506.53,4131604.75
138,49,40246,6,2333,403506.53,4131604.75
138,49,44155,7,2333,403506.53,4131604.75
138,49,47292,8,2333,403506.53,4131604.75
138,49,49680,9,2333,403506.53,4131604.75
138,49,51453,10,2333,403506.53,4131604.75
138,49,52722,11,2333,403506.53,4131604.75
138,49,53750,12,2333,403506.53,4131604.75
138,49,54557,13,2333,403506.53,4131604.75
139,49,2334,1,2334,404547.59,4132109.5
139,49,13082,2,2334,404547.59,4132109.5
139,49,21958,3,2334,404547.59,4132109.5
139,49,29328,4,2334,404547.59,4132109.5
139,49,35385,5,2334,404547.59,4132109.5
139,49,40247,6,2334,404547.59,4132109.5
139,49,44156,7,2334,404547.59,4132109.5
139,49,47293,8,2334,404547.59,4132109.5
139,49,49681,9,2334,404547.59,4132109.5
139,49,51454,10,2334,404547.59,4132109.5
139,49,52723,11,2334,404547.59,4132109.5
139,49,53751,12,2334,404547.59,4132109.5
139,49,54558,13,2334,404547.59,4132109.5
139,49,55120,14,2334,404547.59,4132109.5
140,49,2335,1,2335,405617.28,4132702.0
140,49,13083,2,2335,405617.28,4132702.0
140,49,21959,3,2335,405617.28,4132702.0
140,49,29329,4,2335,405617.28,4132702.0
140,49,35386,5,2335,405617.28,4132702.0
140,49,40248,6,2335,405617.28,4132702.0
140,49,44157,7,2335,405617.28,4132702.0
140,49,47294,8,2335,405617.28,4132702.0
140,49,49682,9,2335,405617.28,4132702.0
141,49,2336,1,2336,406717.0,4133379.5
141,49,13084,2,2336,406717.0,4133379.5
141,49,21960,3,2336,406717.0,4133379.5
141,49,29330,4,2336,406717.0,4133379.5
141,49,35387,5,2336,406717.0,4133379.5
141,49,40249,6,2336,406717.0,4133379.5
141,49,44158,7,2336,406717.0,4133379.5
141,49,47295,8,2336,406717.0,4133379.5
141,49,49683,9,2336,406717.0,4133379.5
142,49,2337,1,2337,407847.75,4134142.0
142,49,13085,2,2337,407847.75,4134142.0
142,49,21961,3,2337,407847.75,4134142.0
142,49,29331,4,2337,407847.75,4134142.0
142,49,35388,5,2337,407847.75,4134142.0
142,49,40250,6,2337,407847.75,4134142.0
142,49,44159,7,2337,407847.75,4134142.0
142,49,47296,8,2337,407847.75,4134142.0
143,49,2338,1,2338,409009.72,4134989.5
143,49,13086,2,2338,409009.72,4134989.5
143,49,21962,3,2338,409009.72,4134989.5
143,49,29332,4,2338,409009.72,4134989.5
143,49,35389,5,2338,409009.72,4134989.5
143,49,40251,6,2338,409009.72,4134989.5
144,49,2339,1,2339,410202.16,4135915.0
144,49,13087,2,2339,410202.16,4135915.0
144,49,21963,3,2339,410202.16,4135915.0
144,49,29333,4,2339,410202.16,4135915.0
144,49,35390,5,2339,410202.16,4135915.0
145,49,2340,1,2340,411422.47,4136909.75
145,49,13088,2,2340,411422.47,4136909.75
146,49,2341,1,2341,412666.69,4137964.5
147,49,2342,1,2342,413931.44,4139064.25
113,50,2343,1,2343,376527.88,4133017.25
113,50,13089,2,2343,376527.88,4133017.25
113,50,21964,3,2343,376527.88,4133017.25
114,50,2344,1,2344,378225.41,4133377.25
114,50,13090,2,2344,378225.41,4133377.25
114,50,21965,3,2344,378225.41,4133377.25
115,50,2345,1,2345,379922.88,4133772.25
115,50,13091,2,2345,379922.88,4133772.25
115,50,21966,3,2345,379922.88,4133772.25
116,50,2346,1,2346,381487.88,4134167.25
116,50,13092,2,2346,381487.88,4134167.25
120,50,2347,1,2347,385876.75,4134667.25
121,50,2348,1,2348,386947.0,4134569.5
122,50,2349,1,2349,388003.47,4134429.75
123,50,2350,1,2350,389049.56,4134249.5
123,50,13093,2,2350,389049.56,4134249.5
124,50,2351,1,2351,390087.19,4134037.0
124,50,13094,2,2351,390087.19,4134037.0
124,50,21967,3,2351,390087.19,4134037.0
124,50,29334,4,2351,390087.19,4134037.0
125,50,2352,1,2352,391117.72,4133797.0
125,50,13095,2,2352,391117.72,4133797.0
125,50,21968,3,2352,391117.72,4133797.0
125,50,29335,4,2352,391117.72,4133797.0
125,50,35391,5,2352,391117.72,4133797.0
126,50,2353,1,2353,392140.75,4133531.75
126,50,13096,2,2353,392140.75,4133531.75
126,50,21969,3,2353,392140.75,4133531.75
126,50,29336,4,2353,392140.75,4133531.75
126,50,35392,5,2353,392140.75,4133531.75
127,50,2354,1,2354,393154.97,4133246.75
127,50,13097,2,2354,393154.97,4133246.75
127,50,21970,3,2354,393154.97,4133246.75
127,50,29337,4,2354,393154.97,4133246.75
127,50,35393,5,2354,393154.97,4133246.75
127,50,40252,6,2354,393154.97,4133246.75
128,50,2355,1,2355,394159.47,4132949.5
128,50,13098,2,2355,394159.47,4132949.5
128,50,21971,3,2355,394159.47,4132949.5
128,50,29338,4,2355,394159.47,4132949.5
128,50,35394,5,2355,394159.47,4132949.5
128,50,40253,6,2355,394159.47,4132949.5
129,50,2356,1,2356,395153.16,4132652.25
129,50,13099,2,2356,395153.16,4132652.25
129,50,21972,3,2356,395153.16,4132652.25
129,50,29339,4,2356,395153.16,4132652.25
129,50,35395,5,2356,395153.16,4132652.25
129,50,40254,6,2356,395153.16,4132652.25
129,50,44160,7,2356,395153.16,4132652.25
130,50,2357,1,2357,396134.88,4132369.5
130,50,13100,2,2357,396134.88,4132369.5
130,50,21973,3,2357,396134.88,4132369.5
130,50,29340,4,2357,396134.88,4132369.5
130,50,35396,5,2357,396134.88,4132369.5
130,50,40255,6,2357,396134.88,4132369.5
130,50,44161,7,2357,396134.88,4132369.5
131,50,2358,1,2358,397104.38,4132127.25
131,50,13101,2,2358,397104.38,4132127.25
131,50,21974,3,2358,397104.38,4132127.25
131,50,29341,4,2358,397104.38,4132127.25
131,50,35397,5,2358,397104.38,4132127.25
131,50,40256,6,2358,397104.38,4132127.25
131,50,44162,7,2358,397104.38,4132127.25
132,50,2359,1,2359,398063.38,4131944.75
132,50,13102,2,2359,398063.38,4131944.75
132,50,21975,3,2359,398063.38,4131944.75
132,50,29342,4,2359,398063.38,4131944.75
132,50,35398,5,2359,398063.38,4131944.75
132,50,40257,6,2359,398063.38,4131944.75
132,50,44163,7,2359,398063.38,4131944.75
133,50,2360,1,2360,399015.31,4131847.0
133,50,13103,2,2360,399015.31,4131847.0
133,50,21976,3,2360,399015.31,4131847.0
133,50,29343,4,2360,399015.31,4131847.0
133,50,35399,5,2360,399015.31,4131847.0
133,50,40258,6,2360,399015.31,4131847.0
133,50,44164,7,2360,399015.31,4131847.0
134,50,2361,1,2361,399964.62,4131854.5
134,50,13104,2,2361,399964.62,4131854.5
134,50,21977,3,2361,399964.62,4131854.5
134,50,29344,4,2361,399964.62,4131854.5
134,50,35400,5,2361,399964.62,4131854.5
134,50,40259,6,2361,399964.62,4131854.5
134,50,44165,7,2361,399964.62,4131854.5
134,50,47297,8,2361,399964.62,4131854.5
135,50,2362,1,2362,400917.12,4131969.25
135,50,13105,2,2362,400917.12,4131969.25
135,50,21978,3,2362,400917.12,4131969.25
135,50,29345,4,2362,400917.12,4131969.25
135,50,35401,5,2362,400917.12,4131969.25
135,50,40260,6,2362,400917.12,4131969.25
135,50,44166,7,2362,400917.12,4131969.25
135,50,47298,8,2362,400917.12,4131969.25
135,50,49684,9,2362,400917.12,4131969.25
136,50,2363,1,2363,401879.84,4132192.0
136,50,13106,2,2363,401879.84,4132192.0
136,50,21979,3,2363,401879.84,4132192.0
136,50,29346,4,2363,401879.84,4132192.0
136,50,35402,5,2363,401879.84,4132192.0
136,50,40261,6,2363,401879.84,4132192.0
136,50,44167,7,2363,401879.84,4132192.0
136,50,47299,8,2363,401879.84,4132192.0
136,50,49685,9,2363,401879.84,4132192.0
137,50,2364,1,2364,402858.84,4132514.5
137,50,13107,2,2364,402858.84,4132514.5
137,50,21980,3,2364,402858.84,4132514.5
137,50,29347,4,2364,402858.84,4132514.5
137,50,35403,5,2364,402858.84,4132514.5
137,50,40262,6,2364,402858.84,4132514.5
137,50,44168,7,2364,402858.84,4132514.5
137,50,47300,8,2364,402858.84,4132514.5
137,50,49686,9,2364,402858.84,4132514.5
137,50,51455,10,2364,402858.84,4132514.5
137,50,52724,11,2364,402858.84,4132514.5
137,50,53752,12,2364,402858.84,4132514.5
138,50,2365,1,2365,403858.59,4132929.5
138,50,13108,2,2365,403858.59,4132929.5
138,50,21981,3,2365,403858.59,4132929.5
138,50,29348,4,2365,403858.59,4132929.5
138,50,35404,5,2365,403858.59,4132929.5
138,50,40263,6,2365,403858.59,4132929.5
138,50,44169,7,2365,403858.59,4132929.5
138,50,47301,8,2365,403858.59,4132929.5
138,50,49687,9,2365,403858.59,4132929.5
138,50,51456,10,2365,403858.59,4132929.5
138,50,52725,11,2365,403858.59,4132929.5
138,50,53753,12,2365,403858.59,4132929.5
138,50,54559,13,2365,403858.59,4132929.5
139,50,2366,1,2366,404882.81,4133434.25
139,50,13109,2,2366,404882.81,4133434.25
139,50,21982,3,2366,404882.81,4133434.25
139,50,29349,4,2366,404882.81,4133434.25
139,50,35405,5,2366,404882.81,4133434.25
139,50,40264,6,2366,404882.81,4133434.25
139,50,44170,7,2366,404882.81,4133434.25
139,50,47302,8,2366,404882.81,4133434.25
139,50,49688,9,2366,404882.81,4133434.25
139,50,51457,10,2366,404882.81,4133434.25
139,50,52726,11,2366,404882.81,4133434.25
139,50,53754,12,2366,404882.81,4133434.25
139,50,54560,13,2366,404882.81,4133434.25
139,50,55121,14,2366,404882.81,4133434.25
140,50,2367,1,2367,405934.31,4134027.5
140,50,13110,2,2367,405934.31,4134027.5
140,50,21983,3,2367,405934.31,4134027.5
140,50,29350,4,2367,405934.31,4134027.5
140,50,35406,5,2367,405934.31,4134027.5
140,50,40265,6,2367,405934.31,4134027.5
140,50,44171,7,2367,405934.31,4134027.5
140,50,47303,8,2367,405934.31,4134027.5
140,50,49689,9,2367,405934.31,4134027.5
141,50,2368,1,2368,407014.81,4134702.5
141,50,13111,2,2368,407014.81,4134702.5
141,50,21984,3,2368,407014.81,4134702.5
141,50,29351,4,2368,407014.81,4134702.5
141,50,35407,5,2368,407014.81,4134702.5
141,50,40266,6,2368,407014.81,4134702.5
141,50,44172,7,2368,407014.81,4134702.5
141,50,47304,8,2368,407014.81,4134702.5
141,50,49690,9,2368,407014.81,4134702.5
142,50,2369,1,2369,408125.47,4135459.75
142,50,13112,2,2369,408125.47,4135459.75
142,50,21985,3,2369,408125.47,4135459.75
142,50,29352,4,2369,408125.47,4135459.75
142,50,35408,5,2369,408125.47,4135459.75
142,50,40267,6,2369,408125.47,4135459.75
142,50,44173,7,2369,408125.47,4135459.75
142,50,47305,8,2369,408125.47,4135459.75
143,50,2370,1,2370,409267.0,4136299.5
143,50,13113,2,2370,409267.0,4136299.5
143,50,21986,3,2370,409267.0,4136299.5
143,50,29353,4,2370,409267.0,4136299.5
143,50,35409,5,2370,409267.0,4136299.5
143,50,40268,6,2370,409267.0,4136299.5
144,50,2371,1,2371,410437.97,4137211.75
144,50,13114,2,2371,410437.97,4137211.75
144,50,21987,3,2371,410437.97,4137211.75
144,50,29354,4,2371,410437.97,4137211.75
145,50,2372,1,2372,411635.88,4138192.0
145,50,13115,2,2372,411635.88,4138192.0
146,50,2373,1,2373,412858.41,4139234.5
147,50,2374,1,2374,414101.75,4140319.25
148,50,2375,1,2375,415363.53,4141426.5
149,50,2376,1,2376,416643.69,4142544.25
110,51,2377,1,2377,369458.03,4139259.5
111,51,2378,1,2378,372905.47,4136327.0
111,51,13116,2,2378,372905.47,4136327.0
112,51,2379,1,2379,375410.47,4135207.0
112,51,13117,2,2379,375410.47,4135207.0
112,51,21988,3,2379,375410.47,4135207.0
113,51,2380,1,2380,377155.44,4134977.0
113,51,13118,2,2380,377155.44,4134977.0
113,51,21989,3,2380,377155.44,4134977.0
114,51,2381,1,2381,378835.38,4135304.75
114,51,13119,2,2381,378835.38,4135304.75
114,51,21990,3,2381,378835.38,4135304.75
115,51,2382,1,2382,380615.31,4135814.75
115,51,13120,2,2382,380615.31,4135814.75
123,51,2383,1,2383,389548.03,4135654.5
123,51,13121,2,2383,389548.03,4135654.5
124,51,2384,1,2384,390574.25,4135424.75
124,51,13122,2,2384,390574.25,4135424.75
124,51,21991,3,2384,390574.25,4135424.75
124,51,29355,4,2384,390574.25,4135424.75
125,51,2385,1,2385,391593.53,4135167.25
125,51,13123,2,2385,391593.53,4135167.25
125,51,21992,3,2385,391593.53,4135167.25
125,51,29356,4,2385,391593.53,4135167.25
126,51,2386,1,2386,392606.47,4134884.75
126,51,13124,2,2386,392606.47,4134884.75
126,51,21993,3,2386,392606.47,4134884.75
126,51,29357,4,2386,392606.47,4134884.75
127,51,2387,1,2387,393611.62,4134587.0
127,51,13125,2,2387,393611.62,4134587.0
127,51,21994,3,2387,393611.62,4134587.0
127,51,29358,4,2387,393611.62,4134587.0
127,51,35410,5,2387,393611.62,4134587.0
128,51,2388,1,2388,394607.91,4134276.75
128,51,13126,2,2388,394607.91,4134276.75
128,51,21995,3,2388,394607.91,4134276.75
128,51,29359,4,2388,394607.91,4134276.75
128,51,35411,5,2388,394607.91,4134276.75
128,51,40269,6,2388,394607.91,4134276.75
129,51,2389,1,2389,395594.41,4133966.75
129,51,13127,2,2389,395594.41,4133966.75
129,51,21996,3,2389,395594.41,4133966.75
129,51,29360,4,2389,395594.41,4133966.75
129,51,35412,5,2389,395594.41,4133966.75
129,51,40270,6,2389,395594.41,4133966.75
129,51,44174,7,2389,395594.41,4133966.75
130,51,2390,1,2390,396569.41,4133677.0
130,51,13128,2,2390,396569.41,4133677.0
130,51,21997,3,2390,396569.41,4133677.0
130,51,29361,4,2390,396569.41,4133677.0
130,51,35413,5,2390,396569.41,4133677.0
130,51,40271,6,2390,396569.41,4133677.0
130,51,44175,7,2390,396569.41,4133677.0
131,51,2391,1,2391,397532.44,4133427.0
131,51,13129,2,2391,397532.44,4133427.0
131,51,21998,3,2391,397532.44,4133427.0
131,51,29362,4,2391,397532.44,4133427.0
131,51,35414,5,2391,397532.44,4133427.0
131,51,40272,6,2391,397532.44,4133427.0
131,51,44176,7,2391,397532.44,4133427.0
132,51,2392,1,2392,398484.88,4133242.0
132,51,13130,2,2392,398484.88,4133242.0
132,51,21999,3,2392,398484.88,4133242.0
132,51,29363,4,2392,398484.88,4133242.0
132,51,35415,5,2392,398484.88,4133242.0
132,51,40273,6,2392,398484.88,4133242.0
132,51,44177,7,2392,398484.88,4133242.0
133,51,2393,1,2393,399428.56,4133149.5
133,51,13131,2,2393,399428.56,4133149.5
133,51,22000,3,2393,399428.56,4133149.5
133,51,29364,4,2393,399428.56,4133149.5
133,51,35416,5,2393,399428.56,4133149.5
133,51,40274,6,2393,399428.56,4133149.5
133,51,44178,7,2393,399428.56,4133149.5
134,51,2394,1,2394,400367.59,4133159.75
134,51,13132,2,2394,400367.59,4133159.75
134,51,22001,3,2394,400367.59,4133159.75
134,51,29365,4,2394,400367.59,4133159.75
134,51,35417,5,2394,400367.59,4133159.75
134,51,40275,6,2394,400367.59,4133159.75
134,51,44179,7,2394,400367.59,4133159.75
134,51,47306,8,2394,400367.59,4133159.75
135,51,2395,1,2395,401307.88,4133277.0
135,51,13133,2,2395,401307.88,4133277.0
135,51,22002,3,2395,401307.88,4133277.0
135,51,29366,4,2395,401307.88,4133277.0
135,51,35418,5,2395,401307.88,4133277.0
135,51,40276,6,2395,401307.88,4133277.0
135,51,44180,7,2395,401307.88,4133277.0
135,51,47307,8,2395,401307.88,4133277.0
135,51,49691,9,2395,401307.88,4133277.0
136,51,2396,1,2396,402255.56,4133504.25
136,51,13134,2,2396,402255.56,4133504.25
136,51,22003,3,2396,402255.56,4133504.25
136,51,29367,4,2396,402255.56,4133504.25
136,51,35419,5,2396,402255.56,4133504.25
136,51,40277,6,2396,402255.56,4133504.25
136,51,44181,7,2396,402255.56,4133504.25
136,51,47308,8,2396,402255.56,4133504.25
136,51,49692,9,2396,402255.56,4133504.25
137,51,2397,1,2397,403217.09,4133832.0
137,51,13135,2,2397,403217.09,4133832.0
137,51,22004,3,2397,403217.09,4133832.0
137,51,29368,4,2397,403217.09,4133832.0
137,51,35420,5,2397,403217.09,4133832.0
137,51,40278,6,2397,403217.09,4133832.0
137,51,44182,7,2397,403217.09,4133832.0
137,51,47309,8,2397,403217.09,4133832.0
137,51,49693,9,2397,403217.09,4133832.0
137,51,51458,10,2397,403217.09,4133832.0
137,51,52727,11,2397,403217.09,4133832.0
137,51,53755,12,2397,403217.09,4133832.0
138,51,2398,1,2398,404197.59,4134252.25
138,51,13136,2,2398,404197.59,4134252.25
138,51,22005,3,2398,404197.59,4134252.25
138,51,29369,4,2398,404197.59,4134252.25
138,51,35421,5,2398,404197.59,4134252.25
138,51,40279,6,2398,404197.59,4134252.25
138,51,44183,7,2398,404197.59,4134252.25
138,51,47310,8,2398,404197.59,4134252.25
138,51,49694,9,2398,404197.59,4134252.25
138,51,51459,10,2398,404197.59,4134252.25
138,51,52728,11,2398,404197.59,4134252.25
138,51,53756,12,2398,404197.59,4134252.25
138,51,54561,13,2398,404197.59,4134252.25
139,51,2399,1,2399,405201.12,4134759.25
139,51,13137,2,2399,405201.12,4134759.25
139,51,22006,3,2399,405201.12,4134759.25
139,51,29370,4,2399,405201.12,4134759.25
139,51,35422,5,2399,405201.12,4134759.25
139,51,40280,6,2399,405201.12,4134759.25
139,51,44184,7,2399,405201.12,4134759.25
139,51,47311,8,2399,405201.12,4134759.25
139,51,49695,9,2399,405201.12,4134759.25
139,51,51460,10,2399,405201.12,4134759.25
139,51,52729,11,2399,405201.12,4134759.25
139,51,53757,12,2399,405201.12,4134759.25
139,51,54562,13,2399,405201.12,4134759.25
139,51,55122,14,2399,405201.12,4134759.25
140,51,2400,1,2400,406231.09,4135352.0
140,51,13138,2,2400,406231.09,4135352.0
140,51,22007,3,2400,406231.09,4135352.0
140,51,29371,4,2400,406231.09,4135352.0
140,51,35423,5,2400,406231.09,4135352.0
140,51,40281,6,2400,406231.09,4135352.0
140,51,44185,7,2400,406231.09,4135352.0
140,51,47312,8,2400,406231.09,4135352.0
140,51,49696,9,2400,406231.09,4135352.0
141,51,2401,1,2401,407289.59,4136024.25
141,51,13139,2,2401,407289.59,4136024.25
141,51,22008,3,2401,407289.59,4136024.25
141,51,29372,4,2401,407289.59,4136024.25
141,51,35424,5,2401,407289.59,4136024.25
141,51,40282,6,2401,407289.59,4136024.25
141,51,44186,7,2401,407289.59,4136024.25
141,51,47313,8,2401,407289.59,4136024.25
141,51,49697,9,2401,407289.59,4136024.25
142,51,2402,1,2402,408377.81,4136777.0
142,51,13140,2,2402,408377.81,4136777.0
142,51,22009,3,2402,408377.81,4136777.0
142,51,29373,4,2402,408377.81,4136777.0
142,51,35425,5,2402,408377.81,4136777.0
142,51,40283,6,2402,408377.81,4136777.0
142,51,44187,7,2402,408377.81,4136777.0
142,51,47314,8,2402,408377.81,4136777.0
143,51,2403,1,2403,409496.75,4137607.0
143,51,13141,2,2403,409496.75,4137607.0
143,51,22010,3,2403,409496.75,4137607.0
143,51,29374,4,2403,409496.75,4137607.0
143,51,35426,5,2403,409496.75,4137607.0
143,51,40284,6,2403,409496.75,4137607.0
144,51,2404,1,2404,410644.97,4138507.0
144,51,13142,2,2404,410644.97,4138507.0
144,51,22011,3,2404,410644.97,4138507.0
144,51,29375,4,2404,410644.97,4138507.0
145,51,2405,1,2405,411820.19,4139477.0
145,51,13143,2,2405,411820.19,4139477.0
146,51,2406,1,2406,413020.72,4140504.75
112,52,2407,1,2407,375952.97,4136852.25
112,52,13144,2,2407,375952.97,4136852.25
113,52,2408,1,2408,377800.44,4136952.0
113,52,13145,2,2408,377800.44,4136952.0
113,52,22012,3,2408,377800.44,4136952.0
114,52,2409,1,2409,379480.28,4137332.25
114,52,13146,2,2409,379480.28,4137332.25
115,52,2410,1,2410,381125.31,4137907.25
115,52,13147,2,2410,381125.31,4137907.25
123,52,2411,1,2411,390030.53,4137052.25
123,52,13148,2,2411,390030.53,4137052.25
124,52,2412,1,2412,391043.75,4136804.75
124,52,13149,2,2412,391043.75,4136804.75
124,52,22013,3,2412,391043.75,4136804.75
124,52,29376,4,2412,391043.75,4136804.75
125,52,2413,1,2413,392051.0,4136530.0
125,52,13150,2,2413,392051.0,4136530.0
